topic,level,name,year,group,estimate,moe,share,sharemoe
total_pop,5_region,Greater New Haven,2020,total_pop,463099,131,NA,NA
total_pop,5_region,Greater Norwalk,2020,total_pop,165862,84,NA,NA
total_pop,5_region,Greater Norwalk other towns,2020,total_pop,77107,71,NA,NA
total_pop,5_region,Greater Waterbury,2020,total_pop,332063,482,NA,NA
total_pop,5_region,Hartford Foundation,2020,total_pop,754964,351,NA,NA
total_pop,5_region,Hartford Foundation other towns,2020,total_pop,495378,335,NA,NA
total_pop,5_region,Hartford Inner Ring,2020,total_pop,421057,161,NA,NA
total_pop,5_region,Hartford Outer Ring,2020,total_pop,354448,322,NA,NA
total_pop,5_region,Lower Naugatuck Valley,2020,total_pop,139287,96,NA,NA
total_pop,5_region,New Haven Inner Ring,2020,total_pop,144051,79,NA,NA
total_pop,5_region,New Haven Outer Ring,2020,total_pop,188667,96,NA,NA
total_pop,5_region,Other New Haven County cities,2020,total_pop,103940,82,NA,NA
total_pop,7_town,Bethel,2020,total_pop,19822,64,NA,NA
total_pop,7_town,Bridgeport,2020,total_pop,145014,64,NA,NA
total_pop,7_town,Brookfield,2020,total_pop,17010,30,NA,NA
total_pop,7_town,Danbury,2020,total_pop,84650,75,NA,NA
total_pop,7_town,Darien,2020,total_pop,21752,28,NA,NA
total_pop,7_town,Easton,2020,total_pop,7510,54,NA,NA
total_pop,7_town,Fairfield,2020,total_pop,61954,47,NA,NA
total_pop,7_town,Greenwich,2020,total_pop,62714,85,NA,NA
total_pop,7_town,Monroe,2020,total_pop,19492,31,NA,NA
total_pop,7_town,New Canaan,2020,total_pop,20249,27,NA,NA
total_pop,7_town,New Fairfield,2020,total_pop,13924,35,NA,NA
total_pop,7_town,Newtown,2020,total_pop,27824,32,NA,NA
total_pop,7_town,Norwalk,2020,total_pop,88755,44,NA,NA
total_pop,7_town,Redding,2020,total_pop,9123,43,NA,NA
total_pop,7_town,Ridgefield,2020,total_pop,25012,48,NA,NA
total_pop,7_town,Shelton,2020,total_pop,41162,41,NA,NA
total_pop,7_town,Sherman,2020,total_pop,3634,18,NA,NA
total_pop,7_town,Stamford,2020,total_pop,130057,39,NA,NA
total_pop,7_town,Stratford,2020,total_pop,51982,35,NA,NA
total_pop,7_town,Trumbull,2020,total_pop,35808,39,NA,NA
total_pop,7_town,Weston,2020,total_pop,10278,43,NA,NA
total_pop,7_town,Westport,2020,total_pop,28175,31,NA,NA
total_pop,7_town,Wilton,2020,total_pop,18405,39,NA,NA
total_pop,7_town,Avon,2020,total_pop,18302,38,NA,NA
total_pop,7_town,Berlin,2020,total_pop,20460,34,NA,NA
total_pop,7_town,Bloomfield,2020,total_pop,21128,30,NA,NA
total_pop,7_town,Bristol,2020,total_pop,60039,36,NA,NA
total_pop,7_town,Burlington,2020,total_pop,9678,30,NA,NA
total_pop,7_town,Canton,2020,total_pop,10274,20,NA,NA
total_pop,7_town,East Granby,2020,total_pop,5370,254,NA,NA
total_pop,7_town,East Hartford,2020,total_pop,50036,44,NA,NA
total_pop,7_town,East Windsor,2020,total_pop,11502,24,NA,NA
total_pop,7_town,Enfield,2020,total_pop,43952,61,NA,NA
total_pop,7_town,Farmington,2020,total_pop,25498,60,NA,NA
total_pop,7_town,Glastonbury,2020,total_pop,34527,42,NA,NA
total_pop,7_town,Granby,2020,total_pop,11410,19,NA,NA
total_pop,7_town,Hartford,2020,total_pop,122549,61,NA,NA
total_pop,7_town,Hartland,2020,total_pop,1883,258,NA,NA
total_pop,7_town,Manchester,2020,total_pop,57701,55,NA,NA
total_pop,7_town,Marlborough,2020,total_pop,6351,21,NA,NA
total_pop,7_town,New Britain,2020,total_pop,72543,39,NA,NA
total_pop,7_town,Newington,2020,total_pop,30114,44,NA,NA
total_pop,7_town,Plainville,2020,total_pop,17605,63,NA,NA
total_pop,7_town,Rocky Hill,2020,total_pop,20147,32,NA,NA
total_pop,7_town,Simsbury,2020,total_pop,25025,27,NA,NA
total_pop,7_town,Southington,2020,total_pop,43753,42,NA,NA
total_pop,7_town,South Windsor,2020,total_pop,25962,28,NA,NA
total_pop,7_town,Suffield,2020,total_pop,15730,26,NA,NA
total_pop,7_town,West Hartford,2020,total_pop,63023,40,NA,NA
total_pop,7_town,Wethersfield,2020,total_pop,26068,49,NA,NA
total_pop,7_town,Windsor,2020,total_pop,28791,33,NA,NA
total_pop,7_town,Windsor Locks,2020,total_pop,12732,31,NA,NA
total_pop,7_town,Barkhamsted,2020,total_pop,3626,24,NA,NA
total_pop,7_town,Bethlehem,2020,total_pop,3413,21,NA,NA
total_pop,7_town,Bridgewater,2020,total_pop,1782,223,NA,NA
total_pop,7_town,Canaan,2020,total_pop,1178,210,NA,NA
total_pop,7_town,Colebrook,2020,total_pop,1362,162,NA,NA
total_pop,7_town,Cornwall,2020,total_pop,1344,176,NA,NA
total_pop,7_town,Goshen,2020,total_pop,2877,21,NA,NA
total_pop,7_town,Harwinton,2020,total_pop,5428,18,NA,NA
total_pop,7_town,Kent,2020,total_pop,2789,19,NA,NA
total_pop,7_town,Litchfield,2020,total_pop,8126,30,NA,NA
total_pop,7_town,Morris,2020,total_pop,2109,248,NA,NA
total_pop,7_town,New Hartford,2020,total_pop,6678,22,NA,NA
total_pop,7_town,New Milford,2020,total_pop,26893,46,NA,NA
total_pop,7_town,Norfolk,2020,total_pop,1611,139,NA,NA
total_pop,7_town,North Canaan,2020,total_pop,3269,19,NA,NA
total_pop,7_town,Plymouth,2020,total_pop,11646,47,NA,NA
total_pop,7_town,Roxbury,2020,total_pop,2118,229,NA,NA
total_pop,7_town,Salisbury,2020,total_pop,3604,30,NA,NA
total_pop,7_town,Sharon,2020,total_pop,2706,15,NA,NA
total_pop,7_town,Thomaston,2020,total_pop,7558,29,NA,NA
total_pop,7_town,Torrington,2020,total_pop,34259,37,NA,NA
total_pop,7_town,Warren,2020,total_pop,1459,216,NA,NA
total_pop,7_town,Washington,2020,total_pop,3435,25,NA,NA
total_pop,7_town,Watertown,2020,total_pop,21668,30,NA,NA
total_pop,7_town,Winchester,2020,total_pop,10676,29,NA,NA
total_pop,7_town,Woodbury,2020,total_pop,9529,19,NA,NA
total_pop,7_town,Chester,2020,total_pop,4219,25,NA,NA
total_pop,7_town,Clinton,2020,total_pop,12926,17,NA,NA
total_pop,7_town,Cromwell,2020,total_pop,13865,51,NA,NA
total_pop,7_town,Deep River,2020,total_pop,4466,19,NA,NA
total_pop,7_town,Durham,2020,total_pop,7196,18,NA,NA
total_pop,7_town,East Haddam,2020,total_pop,8989,33,NA,NA
total_pop,7_town,East Hampton,2020,total_pop,12819,21,NA,NA
total_pop,7_town,Essex,2020,total_pop,6611,18,NA,NA
total_pop,7_town,Haddam,2020,total_pop,8222,38,NA,NA
total_pop,7_town,Killingworth,2020,total_pop,6390,38,NA,NA
total_pop,7_town,Middlefield,2020,total_pop,4375,16,NA,NA
total_pop,7_town,Middletown,2020,total_pop,46406,36,NA,NA
total_pop,7_town,Old Saybrook,2020,total_pop,10072,39,NA,NA
total_pop,7_town,Portland,2020,total_pop,9301,26,NA,NA
total_pop,7_town,Westbrook,2020,total_pop,6885,21,NA,NA
total_pop,7_town,Ansonia,2020,total_pop,18709,31,NA,NA
total_pop,7_town,Beacon Falls,2020,total_pop,6185,20,NA,NA
total_pop,7_town,Bethany,2020,total_pop,5492,27,NA,NA
total_pop,7_town,Branford,2020,total_pop,27924,31,NA,NA
total_pop,7_town,Cheshire,2020,total_pop,29017,58,NA,NA
total_pop,7_town,Derby,2020,total_pop,12420,37,NA,NA
total_pop,7_town,East Haven,2020,total_pop,28645,57,NA,NA
total_pop,7_town,Guilford,2020,total_pop,22164,26,NA,NA
total_pop,7_town,Hamden,2020,total_pop,60740,38,NA,NA
total_pop,7_town,Madison,2020,total_pop,18065,31,NA,NA
total_pop,7_town,Meriden,2020,total_pop,59512,78,NA,NA
total_pop,7_town,Middlebury,2020,total_pop,7771,37,NA,NA
total_pop,7_town,Milford,2020,total_pop,54503,59,NA,NA
total_pop,7_town,Naugatuck,2020,total_pop,31201,60,NA,NA
total_pop,7_town,New Haven,2020,total_pop,130381,41,NA,NA
total_pop,7_town,North Branford,2020,total_pop,14147,22,NA,NA
total_pop,7_town,North Haven,2020,total_pop,23665,22,NA,NA
total_pop,7_town,Orange,2020,total_pop,13928,27,NA,NA
total_pop,7_town,Oxford,2020,total_pop,13141,21,NA,NA
total_pop,7_town,Prospect,2020,total_pop,9710,22,NA,NA
total_pop,7_town,Seymour,2020,total_pop,16469,26,NA,NA
total_pop,7_town,Southbury,2020,total_pop,19619,26,NA,NA
total_pop,7_town,Wallingford,2020,total_pop,44428,25,NA,NA
total_pop,7_town,Waterbury,2020,total_pop,107841,64,NA,NA
total_pop,7_town,West Haven,2020,total_pop,54666,39,NA,NA
total_pop,7_town,Wolcott,2020,total_pop,16611,22,NA,NA
total_pop,7_town,Woodbridge,2020,total_pop,8779,27,NA,NA
total_pop,7_town,Bozrah,2020,total_pop,2614,17,NA,NA
total_pop,7_town,Colchester,2020,total_pop,15885,36,NA,NA
total_pop,7_town,East Lyme,2020,total_pop,18618,38,NA,NA
total_pop,7_town,Franklin,2020,total_pop,1837,268,NA,NA
total_pop,7_town,Griswold,2020,total_pop,11627,21,NA,NA
total_pop,7_town,Groton,2020,total_pop,38634,52,NA,NA
total_pop,7_town,Lebanon,2020,total_pop,7175,25,NA,NA
total_pop,7_town,Ledyard,2020,total_pop,14730,32,NA,NA
total_pop,7_town,Lisbon,2020,total_pop,4246,20,NA,NA
total_pop,7_town,Lyme,2020,total_pop,2425,267,NA,NA
total_pop,7_town,Montville,2020,total_pop,18747,29,NA,NA
total_pop,7_town,New London,2020,total_pop,27001,41,NA,NA
total_pop,7_town,North Stonington,2020,total_pop,5239,35,NA,NA
total_pop,7_town,Norwich,2020,total_pop,39112,29,NA,NA
total_pop,7_town,Old Lyme,2020,total_pop,7371,22,NA,NA
total_pop,7_town,Preston,2020,total_pop,4644,20,NA,NA
total_pop,7_town,Salem,2020,total_pop,4096,35,NA,NA
total_pop,7_town,Sprague,2020,total_pop,2887,16,NA,NA
total_pop,7_town,Stonington,2020,total_pop,18539,26,NA,NA
total_pop,7_town,Voluntown,2020,total_pop,2530,16,NA,NA
total_pop,7_town,Waterford,2020,total_pop,18911,31,NA,NA
total_pop,7_town,Andover,2020,total_pop,3178,140,NA,NA
total_pop,7_town,Bolton,2020,total_pop,4902,21,NA,NA
total_pop,7_town,Columbia,2020,total_pop,5402,16,NA,NA
total_pop,7_town,Coventry,2020,total_pop,12434,19,NA,NA
total_pop,7_town,Ellington,2020,total_pop,16348,23,NA,NA
total_pop,7_town,Hebron,2020,total_pop,9506,21,NA,NA
total_pop,7_town,Mansfield,2020,total_pop,25682,42,NA,NA
total_pop,7_town,Somers,2020,total_pop,10853,26,NA,NA
total_pop,7_town,Stafford,2020,total_pop,11878,23,NA,NA
total_pop,7_town,Tolland,2020,total_pop,14685,36,NA,NA
total_pop,7_town,Union,2020,total_pop,903,141,NA,NA
total_pop,7_town,Vernon,2020,total_pop,29300,48,NA,NA
total_pop,7_town,Willington,2020,total_pop,5876,23,NA,NA
total_pop,7_town,Ashford,2020,total_pop,4233,41,NA,NA
total_pop,7_town,Brooklyn,2020,total_pop,8254,22,NA,NA
total_pop,7_town,Canterbury,2020,total_pop,5080,18,NA,NA
total_pop,7_town,Chaplin,2020,total_pop,2514,268,NA,NA
total_pop,7_town,Eastford,2020,total_pop,1647,206,NA,NA
total_pop,7_town,Hampton,2020,total_pop,1803,177,NA,NA
total_pop,7_town,Killingly,2020,total_pop,17267,27,NA,NA
total_pop,7_town,Plainfield,2020,total_pop,15129,42,NA,NA
total_pop,7_town,Pomfret,2020,total_pop,4178,35,NA,NA
total_pop,7_town,Putnam,2020,total_pop,9367,24,NA,NA
total_pop,7_town,Scotland,2020,total_pop,1603,301,NA,NA
total_pop,7_town,Sterling,2020,total_pop,3759,18,NA,NA
total_pop,7_town,Thompson,2020,total_pop,9361,21,NA,NA
total_pop,7_town,Windham,2020,total_pop,24618,23,NA,NA
total_pop,7_town,Woodstock,2020,total_pop,7844,17,NA,NA
age,1_us,United States,2020,total_pop,326569308,93348,NA,NA
age,1_us,United States,2020,ages00_17,73296738,41304,0.22,0
age,1_us,United States,2020,ages65plus,52362817,49416,0.16,0
age,2_msa,"Bangor, ME Metro Area",2020,total_pop,151696,1765,NA,NA
age,2_msa,"Bangor, ME Metro Area",2020,ages00_17,27515,675,0.18,0.004
age,2_msa,"Bangor, ME Metro Area",2020,ages65plus,28055,932,0.18,0.006
age,2_msa,"Barnstable Town, MA Metro Area",2020,total_pop,213505,2386,NA,NA
age,2_msa,"Barnstable Town, MA Metro Area",2020,ages00_17,32099,704,0.15,0.003
age,2_msa,"Barnstable Town, MA Metro Area",2020,ages65plus,65068,1533,0.3,0.006
age,2_msa,"Boston-Cambridge-Newton, MA-NH Metro Area",2020,total_pop,4854808,10136,NA,NA
age,2_msa,"Boston-Cambridge-Newton, MA-NH Metro Area",2020,ages00_17,960447,3932,0.2,0.001
age,2_msa,"Boston-Cambridge-Newton, MA-NH Metro Area",2020,ages65plus,763495,5567,0.16,0.001
age,2_msa,"Bridgeport-Stamford-Norwalk, CT Metro Area",2020,total_pop,944306,4635,NA,NA
age,2_msa,"Bridgeport-Stamford-Norwalk, CT Metro Area",2020,ages00_17,212144,1839,0.22,0.002
age,2_msa,"Bridgeport-Stamford-Norwalk, CT Metro Area",2020,ages65plus,150147,2499,0.16,0.003
age,2_msa,"Burlington-South Burlington, VT Metro Area",2020,total_pop,219764,2284,NA,NA
age,2_msa,"Burlington-South Burlington, VT Metro Area",2020,ages00_17,41220,753,0.19,0.003
age,2_msa,"Burlington-South Burlington, VT Metro Area",2020,ages65plus,34083,1071,0.16,0.005
age,2_msa,"Hartford-East Hartford-Middletown, CT Metro Area",2020,total_pop,1205842,5277,NA,NA
age,2_msa,"Hartford-East Hartford-Middletown, CT Metro Area",2020,ages00_17,242361,2216,0.2,0.002
age,2_msa,"Hartford-East Hartford-Middletown, CT Metro Area",2020,ages65plus,209813,2648,0.17,0.002
age,2_msa,"Lewiston-Auburn, ME Metro Area",2020,total_pop,107958,1571,NA,NA
age,2_msa,"Lewiston-Auburn, ME Metro Area",2020,ages00_17,23388,694,0.22,0.006
age,2_msa,"Lewiston-Auburn, ME Metro Area",2020,ages65plus,19054,853,0.18,0.007
age,2_msa,"Manchester-Nashua, NH Metro Area",2020,total_pop,415305,3109,NA,NA
age,2_msa,"Manchester-Nashua, NH Metro Area",2020,ages00_17,84974,1273,0.2,0.003
age,2_msa,"Manchester-Nashua, NH Metro Area",2020,ages65plus,65205,1689,0.16,0.004
age,2_msa,"New Haven-Milford, CT Metro Area",2020,total_pop,855733,4731,NA,NA
age,2_msa,"New Haven-Milford, CT Metro Area",2020,ages00_17,173017,2034,0.2,0.002
age,2_msa,"New Haven-Milford, CT Metro Area",2020,ages65plus,148857,2473,0.17,0.003
age,2_msa,"Norwich-New London, CT Metro Area",2020,total_pop,266868,2412,NA,NA
age,2_msa,"Norwich-New London, CT Metro Area",2020,ages00_17,52007,993,0.19,0.003
age,2_msa,"Norwich-New London, CT Metro Area",2020,ages65plus,48749,1390,0.18,0.005
age,2_msa,"Pittsfield, MA Metro Area",2020,total_pop,125927,1624,NA,NA
age,2_msa,"Pittsfield, MA Metro Area",2020,ages00_17,21289,648,0.17,0.005
age,2_msa,"Pittsfield, MA Metro Area",2020,ages65plus,29275,916,0.23,0.007
age,2_msa,"Portland-South Portland, ME Metro Area",2020,total_pop,536314,3639,NA,NA
age,2_msa,"Portland-South Portland, ME Metro Area",2020,ages00_17,100272,1446,0.19,0.002
age,2_msa,"Portland-South Portland, ME Metro Area",2020,ages65plus,104628,2027,0.2,0.004
age,2_msa,"Providence-Warwick, RI-MA Metro Area",2020,total_pop,1621099,6063,NA,NA
age,2_msa,"Providence-Warwick, RI-MA Metro Area",2020,ages00_17,321997,2396,0.2,0.001
age,2_msa,"Providence-Warwick, RI-MA Metro Area",2020,ages65plus,277984,3206,0.17,0.002
age,2_msa,"Springfield, MA Metro Area",2020,total_pop,698537,3908,NA,NA
age,2_msa,"Springfield, MA Metro Area",2020,ages00_17,136115,1460,0.19,0.002
age,2_msa,"Springfield, MA Metro Area",2020,ages65plus,122293,2021,0.18,0.003
age,2_msa,"Worcester, MA-CT Metro Area",2020,total_pop,943312,4648,NA,NA
age,2_msa,"Worcester, MA-CT Metro Area",2020,ages00_17,197633,2065,0.21,0.002
age,2_msa,"Worcester, MA-CT Metro Area",2020,ages65plus,148839,2311,0.16,0.002
age,3_state,Connecticut,2020,total_pop,3570549,9394,NA,NA
age,3_state,Connecticut,2020,ages00_17,735584,3758,0.21,0.001
age,3_state,Connecticut,2020,ages65plus,615466,4943,0.17,0.001
age,4_county,Fairfield County,2020,total_pop,944306,4635,NA,NA
age,4_county,Fairfield County,2020,ages00_17,212144,1839,0.22,0.002
age,4_county,Fairfield County,2020,ages65plus,150147,2499,0.16,0.003
age,4_county,Hartford County,2020,total_pop,892153,4396,NA,NA
age,4_county,Hartford County,2020,ages00_17,187444,1923,0.21,0.002
age,4_county,Hartford County,2020,ages65plus,152812,2236,0.17,0.002
age,4_county,Litchfield County,2020,total_pop,181143,2017,NA,NA
age,4_county,Litchfield County,2020,ages00_17,32925,721,0.18,0.003
age,4_county,Litchfield County,2020,ages65plus,38580,1107,0.21,0.006
age,4_county,Middlesex County,2020,total_pop,162742,2061,NA,NA
age,4_county,Middlesex County,2020,ages00_17,28742,744,0.18,0.004
age,4_county,Middlesex County,2020,ages65plus,33127,1137,0.2,0.006
age,4_county,New Haven County,2020,total_pop,855733,4731,NA,NA
age,4_county,New Haven County,2020,ages00_17,173017,2034,0.2,0.002
age,4_county,New Haven County,2020,ages65plus,148857,2473,0.17,0.003
age,4_county,New London County,2020,total_pop,266868,2412,NA,NA
age,4_county,New London County,2020,ages00_17,52007,993,0.19,0.003
age,4_county,New London County,2020,ages65plus,48749,1390,0.18,0.005
age,4_county,Tolland County,2020,total_pop,150947,2074,NA,NA
age,4_county,Tolland County,2020,ages00_17,26175,674,0.17,0.004
age,4_county,Tolland County,2020,ages65plus,23874,910,0.16,0.006
age,4_county,Windham County,2020,total_pop,116657,1660,NA,NA
age,4_county,Windham County,2020,ages00_17,23130,719,0.2,0.005
age,4_county,Windham County,2020,ages65plus,19320,805,0.17,0.006
age,5_region,6 wealthiest Fairfield County,2020,total_pop,123871,2497,NA,NA
age,5_region,6 wealthiest Fairfield County,2020,ages00_17,35160,1352,0.28,0.009
age,5_region,6 wealthiest Fairfield County,2020,ages65plus,19857,1017,0.16,0.008
age,5_region,Eastern cities,2020,total_pop,129365,2704,NA,NA
age,5_region,Eastern cities,2020,ages00_17,25171,1242,0.19,0.009
age,5_region,Eastern cities,2020,ages65plus,19766,1088,0.15,0.008
age,5_region,Greater Bridgeport,2020,total_pop,321760,4186,NA,NA
age,5_region,Greater Bridgeport,2020,ages00_17,73835,2011,0.23,0.005
age,5_region,Greater Bridgeport,2020,ages65plus,47933,1614,0.15,0.005
age,5_region,Greater Danbury,2020,total_pop,264375,3968,NA,NA
age,5_region,Greater Danbury,2020,ages00_17,56327,1935,0.21,0.007
age,5_region,Greater Danbury,2020,ages65plus,48029,1727,0.18,0.006
age,5_region,Greater Danbury other towns,2020,total_pop,152832,2883,NA,NA
age,5_region,Greater Danbury other towns,2020,ages00_17,33793,1473,0.22,0.009
age,5_region,Greater Danbury other towns,2020,ages65plus,31251,1310,0.2,0.008
age,5_region,Greater Hartford,2020,total_pop,970597,7469,NA,NA
age,5_region,Greater Hartford,2020,ages00_17,198227,3450,0.2,0.003
age,5_region,Greater Hartford,2020,ages65plus,164441,2929,0.17,0.003
age,5_region,Greater New Haven,2020,total_pop,463099,5437,NA,NA
age,5_region,Greater New Haven,2020,ages00_17,92764,2519,0.2,0.005
age,5_region,Greater New Haven,2020,ages65plus,78002,2047,0.17,0.004
age,5_region,Greater Norwalk,2020,total_pop,165862,3008,NA,NA
age,5_region,Greater Norwalk,2020,ages00_17,38694,1502,0.23,0.008
age,5_region,Greater Norwalk,2020,ages65plus,26055,1136,0.16,0.006
age,5_region,Greater Norwalk other towns,2020,total_pop,77107,1978,NA,NA
age,5_region,Greater Norwalk other towns,2020,ages00_17,21450,1085,0.28,0.012
age,5_region,Greater Norwalk other towns,2020,ages65plus,12436,762,0.16,0.009
age,5_region,Greater Waterbury,2020,total_pop,332063,4548,NA,NA
age,5_region,Greater Waterbury,2020,ages00_17,68663,2109,0.21,0.006
age,5_region,Greater Waterbury,2020,ages65plus,62240,1979,0.19,0.005
age,5_region,Hartford Foundation,2020,total_pop,754964,6503,NA,NA
age,5_region,Hartford Foundation,2020,ages00_17,156724,3021,0.21,0.004
age,5_region,Hartford Foundation,2020,ages65plus,129146,2537,0.17,0.003
age,5_region,Hartford Foundation other towns,2020,total_pop,495378,5218,NA,NA
age,5_region,Hartford Foundation other towns,2020,ages00_17,100064,2391,0.2,0.004
age,5_region,Hartford Foundation other towns,2020,ages65plus,94535,2168,0.19,0.004
age,5_region,Hartford Inner Ring,2020,total_pop,421057,5005,NA,NA
age,5_region,Hartford Inner Ring,2020,ages00_17,82011,2264,0.19,0.005
age,5_region,Hartford Inner Ring,2020,ages65plus,76712,2025,0.18,0.004
age,5_region,Hartford Outer Ring,2020,total_pop,354448,4433,NA,NA
age,5_region,Hartford Outer Ring,2020,ages00_17,70612,1969,0.2,0.005
age,5_region,Hartford Outer Ring,2020,ages65plus,63850,1825,0.18,0.005
age,5_region,Lower Naugatuck Valley,2020,total_pop,139287,3241,NA,NA
age,5_region,Lower Naugatuck Valley,2020,ages00_17,26145,1471,0.19,0.01
age,5_region,Lower Naugatuck Valley,2020,ages65plus,26206,1374,0.19,0.009
age,5_region,New Haven Inner Ring,2020,total_pop,144051,3185,NA,NA
age,5_region,New Haven Inner Ring,2020,ages00_17,28083,1516,0.19,0.01
age,5_region,New Haven Inner Ring,2020,ages65plus,21841,1077,0.15,0.007
age,5_region,New Haven Outer Ring,2020,total_pop,188667,3274,NA,NA
age,5_region,New Haven Outer Ring,2020,ages00_17,35234,1455,0.19,0.007
age,5_region,New Haven Outer Ring,2020,ages65plus,42008,1468,0.22,0.007
age,5_region,Other New Haven County cities,2020,total_pop,103940,2625,NA,NA
age,5_region,Other New Haven County cities,2020,ages00_17,18915,1188,0.18,0.01
age,5_region,Other New Haven County cities,2020,ages65plus,19429,1022,0.19,0.009
age,7_town,Andover,2020,total_pop,3178,364,NA,NA
age,7_town,Andover,2020,ages00_17,516,146,0.16,0.042
age,7_town,Andover,2020,ages65plus,528,157,0.17,0.046
age,7_town,Ansonia,2020,total_pop,18709,1239,NA,NA
age,7_town,Ansonia,2020,ages00_17,3390,554,0.18,0.027
age,7_town,Ansonia,2020,ages65plus,3586,562,0.19,0.027
age,7_town,Ashford,2020,total_pop,4233,557,NA,NA
age,7_town,Ashford,2020,ages00_17,872,256,0.21,0.054
age,7_town,Ashford,2020,ages65plus,540,124,0.13,0.024
age,7_town,Avon,2020,total_pop,18302,942,NA,NA
age,7_town,Avon,2020,ages00_17,4415,457,0.24,0.022
age,7_town,Avon,2020,ages65plus,3897,443,0.21,0.022
age,7_town,Barkhamsted,2020,total_pop,3626,390,NA,NA
age,7_town,Barkhamsted,2020,ages00_17,726,159,0.2,0.038
age,7_town,Barkhamsted,2020,ages65plus,846,243,0.23,0.062
age,7_town,Beacon Falls,2020,total_pop,6185,621,NA,NA
age,7_town,Beacon Falls,2020,ages00_17,1168,260,0.19,0.038
age,7_town,Beacon Falls,2020,ages65plus,1447,295,0.23,0.042
age,7_town,Berlin,2020,total_pop,20460,1249,NA,NA
age,7_town,Berlin,2020,ages00_17,4230,575,0.21,0.025
age,7_town,Berlin,2020,ages65plus,4655,696,0.23,0.031
age,7_town,Bethany,2020,total_pop,5492,685,NA,NA
age,7_town,Bethany,2020,ages00_17,1021,243,0.19,0.038
age,7_town,Bethany,2020,ages65plus,918,227,0.17,0.036
age,7_town,Bethel,2020,total_pop,19822,1188,NA,NA
age,7_town,Bethel,2020,ages00_17,4577,704,0.23,0.033
age,7_town,Bethel,2020,ages65plus,2883,368,0.15,0.016
age,7_town,Bethlehem,2020,total_pop,3413,364,NA,NA
age,7_town,Bethlehem,2020,ages00_17,720,145,0.21,0.036
age,7_town,Bethlehem,2020,ages65plus,715,142,0.21,0.035
age,7_town,Bloomfield,2020,total_pop,21128,1196,NA,NA
age,7_town,Bloomfield,2020,ages00_17,3265,497,0.15,0.022
age,7_town,Bloomfield,2020,ages65plus,5373,517,0.25,0.02
age,7_town,Bolton,2020,total_pop,4902,450,NA,NA
age,7_town,Bolton,2020,ages00_17,911,211,0.19,0.04
age,7_town,Bolton,2020,ages65plus,995,169,0.2,0.029
age,7_town,Bozrah,2020,total_pop,2614,246,NA,NA
age,7_town,Bozrah,2020,ages00_17,614,131,0.23,0.045
age,7_town,Bozrah,2020,ages65plus,468,85,0.18,0.028
age,7_town,Branford,2020,total_pop,27924,1263,NA,NA
age,7_town,Branford,2020,ages00_17,4343,475,0.16,0.015
